title,story,num_episodes,show_start,series_type,genres,picture
Ansatsu Kyoushitsu,تبدأ قصة المانغا الأصلية بعد تبخر 70% من القمر فجأةً بسبب انفجار. والمخلوق الخارق المسؤول عن هذه الكارثة هو مخلوقٌ غريبٌ ذو مجساتٍ ويستطيع الانسلال بسرعة تفوق الصوت وقدرها 20 ماخ. توجد جائزةٌ لمن يقتل هذا المخلوق وقدرها 10 مليار ين (مئة مليون دولار)، ولكن لسببٍ ما، ينتهي الحال بهذا المخلوق بتدريس صفٍّ من طلاب الإعدادية في بداية العام الدراسي. ويمتلك طلاب هذا الصف حتى تخرجهم كي يقوموا باغتيال المعلم، وإلا قام بتدمير العالم كذلك. الأسماء البديلة :Ansatsu Kyoushitsu الاسم باليابانية :暗殺教室 الاسم بالإنجليزية :Assassination Classroom الاسم بالعربية :,22.0,2015.0,TV,"أكشن, كوميدي, مدرسي, شونين",https://animeslayer.space/wp-content/uploads/2021/01/49-9.jpg
Ansatsu Kyoushitsu (TV) 2nd Season,"تكملة لموسم سابق حيث تتحدث أنه بعد تبخر 70% من القمر فجأةً بسبب انفجار. والمخلوق الخارق المسؤول عن هذه الكارثة هو مخلوقٌ غريبٌ ذو مجساتٍ ويستطيع الانسلال بسرعة تفوق الصوت وقدرها 20 ماخ. توجد جائزةٌ لمن يقتل هذا المخلوق وقدرها 10 مليار ين (مئة مليون دولار)، ولكن لسببٍ ما، ينتهي الحال بهذا المخلوق بتدريس صفٍّ من طلاب الإعدادية في بداية العام الدراسي. ويمتلك طلاب هذا الصف حتى تخرجهم كي يقوموا باغتيال المعلم، وإلا قام بتدمير العالم كذلك. الأسماء البديلة :Ansatsu Kyoushitsu Season 2, Ansatsu Kyoushitsu Final Season الاسم باليابانية :暗殺教室　第２期 الاسم بالإنجليزية :Assassination Classroom Second Season الاسم بالعربية :فصل الإغتي",25.0,2016.0,TV,"أكشن, كوميدي, مدرسي, شونين",https://animeslayer.space/wp-content/uploads/2021/01/48-9.jpg
Ansatsu Kyoushitsu: 365-nichi no Jikan,الفيلم هو ملخص لأحداث انمي Ansatsu Kyoushitsu ويضم بعض المشاهد الجديدة.,1.0,2016.0,Movie,"أكشن, مدرسي, كوميدي, شونين",https://animeslayer.space/wp-content/uploads/2020/09/%D8%A7%D9%84%D9%81%D9%8A%D9%84%D9%85-%D9%87%D9%88-%D9%85%D9%84%D8%AE%D8%B5-%D9%84%D8%A3%D8%AD%D8%AF%D8%A7%D8%AB-%D8%A7%D9%86%D9%85%D9%8A-Ansatsu-Kyoushitsu-%D9%88%D9%8A%D8%B6%D9%85-%D8%A8%D8%B9%D8%B6-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9..png
Ao Ashi,قصة انمي Ao Ashi تحكي عن اوي اشيتو هو لاعب كرة قدم شاب طموح من بلدة منعزلة في اليابان. تبددت آماله في الالتحاق بمدرسة ثانوية لديها نادٍ جيد لكرة القدم، ذالك عندما تسبب في حادث خلال مباراة حاسمة لفريقه، مما أدى إلى خسارتهم وإقصائهم من البطولة. ومع ذلك، فإنه يلفت انتباه شخص مهم من طوكيو كان في زيارة. كيف ستنتهي الأمور بالنسبة لـ“اشيتو”؟,24.0,2022.0,TV,"رياضي, سينين",https://animeslayer.space/wp-content/uploads/2022/04/120871.webp
Ao Haru Ride,"يوشيوكا فوتابا لديها بعض الأسباب لكي تعيد ضبط صورتها وحياتها كطالبة في المدرسة ثانوية الجديدة. لأنها لطيفة، كانت منبوذة من قبل صديقات لها في الإعدادية، وبسبب سوء فهم، كذلك لم تستطيع التعبير عن شعورها لصبي واحد بأنها أحبته أكثر من أي وقت مضى، تاناكا كون ,الآن في المدرسة الثانوية، إنها مصممة على أن تكون سيدة محترمة قدر الإمكان بحيث صديقاتها لا يكن غيورات منها. بينما تعيش حياتها بهذه الطريقة باقتناع، تلتقي تاناكا كون مرة أخرى، لكنها الآن تحت اسم موبوشي كو. يقول لها انه يشعر بنفس الطريقة كما فعلت عندما كانوا أصغر سنا، ولكن الآن الأمور لا يمكن أبدا أن تكون هي نفسها مرة أخرى … الأسماء البديلة :Aoharaido الاسم باليابانية :アオハライド الاسم بالإنجليزية :Blue Spring Ride الاسم بالعربية :جولة الربيع الأزرق",12.0,2014.0,TV,"كوميدي, دراما, شوجو, رومانسي, مدرسي, شريحة من الحياة",https://animeslayer.space/wp-content/uploads/2021/01/32-7.jpg
Ao no Exorcist,"تركّز القصة على فتى يُدعى Rin Okumura, قام بتربيته طارد أرواح مشهور باسم Father Fujimoto. بعد شجار بين الاثنين يكتشف Okumura بأنه ابن شيطان. يدعوه هذا الاكتشاف لمحاربة قدره و ذلك بالانضمام لأكاديمية True Cross لطرد الأرواح و قتال العفاريت, و لكن عندما يقوم باستخدام سيف والده لأداه المهمة يؤدي ذلك إلى تحرير قوى مظلمة في داخله",25.0,2011.0,TV,"أكشن, شياطين, فنتازيا, شونين, خارق للعادة",https://animeslayer.space/wp-content/uploads/2020/09/75195.jpg
Ao no Exorcist: Kyoto Fujouou-hen,تتتمة للجزء الأول,12.0,2017.0,TV,"أكشن, شياطين, خارق للعادة, فنتازيا, شونين",https://animeslayer.space/wp-content/uploads/2020/09/85201.jpg
Ao no Orchestra,كان “هاجيمي أونو” عازف كمان معجزة، إلى أن أصبح يكسل عن العزف على الكمان لأسباب شخصية. الآن في سنته الثالثة في المدرسة الإعدادية، يكافح لاتخاذ قرار بشأن مساره الأكاديمي. ذات يوم في المدرسة، التقى “ريتسوكو أكين“، عازف كمان مبتدئ متهور يريد التسجيل في مدرسة ثانوية مع نادي أوركسترا متميز. عندما يجد نفسه يقترب من “ريتسوكو” ويعود إلى عالم عازفي الكمان، يبدأ الوقت في التحرك مرة أخرى من أجله. هذه بداية دراما شبابية حيث تدوي الأصوات والقلوب على حد سواء في وئام.,24.0,2023.0,TV,"موسيقي, مدرسي, دراما",https://animeslayer.space/wp-content/uploads/2023/04/Ashampoo_Snap_2023.04.11_01h38m06s_002_.webp
Ao Oni The Animation,قلعةٌ بعيدة عن القرية، و تلكَ القلعة لا أحد يسكن فيها، و توجد إشاعة تؤكد وجود الأشباح بتلكَ القلعة، فعزم هيروشي و أصدقائه على دخول القلعة، و فاجئهم شيءٌ غريب إسمهُ أو أوني الاسم باليابانية :あおおに ～じ・あにめぇしょん～ الاسم بالإنجليزية :Aooni The Blue Monster الاسم بالعربية :أو أوني الوحش الأزر,13.0,2016.0,TV,"كوميدي, رعب",https://animeslayer.space/wp-content/uploads/2021/01/20-9.jpg
AOHARU X KIKANJUU,تدور أحدات القصة حول طالب المدرسة الثانوية هوتارو تاشيبانا و هي في الأصل فتاة متنكرة في زي صبي، و عبر ظروف غامضة تجد نفسها منجذبة إلى لعبة من نوع البقاء على قيد الحياة عن طريق المضيف ماساموني ماتسوكا، و الاثنان شكلا فريقا مع فنان ايرو-مانغا توهرو يوكيمورا و يهدفون إلى أن يصبحوا الأفضل في اليابان الأسماء البديلة :Aoharu x Machine Gun الاسم باليابانية :青春×機関銃 الاسم بالإنجليزية :Aoharu x Machinegun,12.0,2015.0,TV,"أكشن, كوميدي, شونين, رياضي",https://animeslayer.space/wp-content/uploads/2021/01/45-2.jpg
AOI BLINK,قصة صبي صغير يدعى Kakeru ومغامراته مع المهر الأزرق السحري الذي اسمه Blink. الاسم باليابانية :青いブリンク الاسم بالإنجليزية :Blue Blink الوميض الأزرق,39.0,1989.0,TV,"مغامرات, خيال علمي",https://animeslayer.space/wp-content/uploads/2020/09/50063.jpg
Aoi Bungaku Series,تحدث هذا العمل عن روايات مجزئة تحكي عن الإنسان بشكل عام وعن معاني الفضيلة والسمو بالأخلاقي لتناقش قضايا اجتماعية منها (الإنتحار – النجاح – الإنسانية) كما تحدثت عن الصداقة في رواية أخرى وناقشت قضية قطاع الطرق الذين يستحلون كل شيء في سبيل الحصول على مبتغاهم.. روايات عديدة صبت في قالب الأدب الياباني الذي حمل الكثير من الأحداث التي شملت اليابان على مراحل متعددة. التاريخ قصة لايرويها سوى الراحل عبر الماضي ليعود إلى الماضي الأسماء البديلة :Blue Literature الاسم باليابانية :青い文学シリーズ الاسم بالعربية :الأدب الأزر,12.0,2009.0,TV,"دراما, تاريخي, نفسي, اثارة",https://animeslayer.space/wp-content/uploads/2021/01/44-9.jpg
AOI HANA,"فومي وآتشان صديقتان منذ الطفولة ومقربتان كثيرا ثم ياتي اليوم التي تنتقل فومي بعيدأ الى مدينة اخرى وبعد عشر سنوات تعود فومي الى المدينة بعد ان اصبحت في الثانوية وتقابل آتشان مجدداً بعد فقدان طويل يتفاجأن بالتغيير الذي حصل لهما ومن هنا تبدأ قصتهما والمشاكل التي تبدأ في المدرسة وفي الحياة الأسماء البديلة :Aoihana, Blue Flower الاسم باليابانية :青い花 الاسم بالإنجليزية :Sweet Blue Flowers",11.0,2009.0,TV,"شريحة من الحياة, رومانسي, شوجو اَي",https://animeslayer.space/wp-content/uploads/2021/01/5-3.jpg
AOKI DENSETSU SHOOT!,تبدأ القصه بحياة شاب في صغرة عاش حياة طفوليه جميله حيث تعرف على كرة القدم وحيث مرت الايام .. وأصبح شاباً بالمرحله المتوسطه أظهر لعب خطير في دقته للتسديد ولعبه المميز .. ومرت الأيام وحين ما أصبح طالباً بالمرحله الثانويه .. مرت عليه أيام مثيرة وحزنه ورائعه في أيام قضائه مع المدرسه والشؤوون العامه .. وهو بطل الإنيمي وهو Toshihiko Tanaka .. كما تمر بالقصه ببعض الأحداث الطريفه ومنها الصداقه حيث تعرف Toshihiko Tanaka على أصدقاء جدد في أيام صغرة وهم Kenji Shiraishi و Kazuhiro Hiramatsu وأيضاً تعرف بشخصيه مميزة أعجب بها عن طريق لعبه في لعب كرة القدم وهو Yoshiharu Kubo وتمر الأحداث والمواقف .. حيثهم أنهم يجتمعون بمدرسه واحده وهي Kakegawa High School حيث إنشئ فريق لهذه البطوله للمشاركه في بطوله المدارس الثانويه .. الاسم باليابانية :蒼き伝説　シュート！ الاسم بالإنجليزية :Blue Legend Shoot! شوت,58.0,1993.0,TV,"أكشن, كوميدي, دراما, رومانسي, مدرسي, شونين, رياضي",https://animeslayer.space/wp-content/uploads/2020/09/75214.jpg
